trial_id,scenario,path_len_m,obstacles_seen,grasp_attempts,doors_opened,avg_speed,room_type,task_duration_sec,reachable_object,success,action_count_total,move_actions,rotate_actions,open_actions,pickup_actions,put_actions,collision_count,cupboard_open_init,clutter_level,distractors_level,strategy_hint
576,S8_clutter,5.25,8,3,1,1.1914409351801,kitchen,4.406429093529845,1,0,51,21,22,1,3,4,1,1,0.65,0.12,direct
577,S8_clutter,8.5,8,2,1,3.454116518976714,kitchen,2.4608318663546807,1,0,64,34,26,1,2,1,0,0,0.65,0.12,detour
578,S8_clutter,6.0,11,3,2,2.008750309698946,kitchen,2.98693171123853,1,0,37,24,5,2,3,3,0,0,0.65,0.12,detour
579,S8_clutter,10.75,11,6,2,1.4854560219301813,kitchen,7.236834912171682,0,0,67,43,16,2,6,0,4,0,0.65,0.12,cautious
580,S8_clutter,6.5,5,4,0,0.4252385655768672,kitchen,15.285537404591409,0,0,75,26,45,0,4,0,0,0,0.65,0.12,detour
581,S8_clutter,6.75,15,1,3,2.361463359782955,kitchen,2.858397091801755,1,1,57,27,25,3,1,1,0,0,0.65,0.12,direct
582,S8_clutter,4.75,11,6,2,0.6504799099012059,kitchen,7.302300851568844,0,0,56,19,29,2,6,0,2,1,0.65,0.12,detour
583,S8_clutter,9.0,12,4,0,2.2150306696698494,kitchen,4.063149157813445,0,0,62,36,22,0,4,0,2,0,0.65,0.12,lost
584,S8_clutter,7.0,16,2,2,0.7962083899847233,kitchen,8.79166822160001,1,1,65,28,32,2,2,1,4,0,0.65,0.12,direct
585,S8_clutter,6.25,9,3,3,1.2554841684118199,kitchen,4.978159149474751,1,1,67,25,35,3,3,1,0,0,0.65,0.12,detour
586,S8_clutter,5.25,8,2,1,1.2195603293420931,kitchen,4.30483008809591,1,0,48,21,20,1,2,4,4,0,0.65,0.12,detour
587,S8_clutter,9.25,7,1,1,2.481949873864105,kitchen,3.7269084671717545,1,1,62,37,22,1,1,1,1,0,0.65,0.12,direct
588,S8_clutter,4.75,5,4,1,0.7474213380981457,kitchen,6.355183827219375,0,0,56,19,32,1,4,0,4,0,0.65,0.12,cautious
589,S8_clutter,14.25,8,2,2,2.398456660130732,kitchen,5.94132061540911,1,0,82,57,20,2,2,1,3,0,0.65,0.12,detour
590,S8_clutter,9.0,6,6,0,1.703276359942597,kitchen,5.283934076501428,0,0,63,36,21,0,6,0,1,0,0.65,0.12,direct
591,S9_hard,5.75,11,2,1,1.2210885847463906,kitchen,4.708913072997259,1,1,56,23,29,1,2,1,1,0,0.75,0.6,cautious
592,S9_hard,8.25,11,1,0,0.862418763466059,kitchen,9.566118398031218,0,0,52,33,18,0,1,0,5,0,0.75,0.6,cautious
593,S9_hard,9.25,7,5,1,0.7731442182481574,kitchen,11.964132669787375,0,0,63,37,20,1,5,0,5,1,0.75,0.6,cautious
594,S9_hard,8.75,9,3,2,3.6052668386374207,kitchen,2.427004821453656,0,0,63,35,23,2,3,0,1,0,0.75,0.6,cautious
595,S9_hard,6.75,15,5,1,0.18777471788694405,kitchen,35.94733133383835,0,0,56,27,23,1,5,0,4,0,0.75,0.6,detour
596,S9_hard,8.25,11,3,1,0.5083419413415042,kitchen,16.229233374347224,1,0,59,33,20,1,3,2,2,0,0.75,0.6,cautious
597,S9_hard,7.0,10,2,1,0.6141388486820755,kitchen,11.398073929082651,1,1,58,28,26,1,2,1,4,0,0.75,0.6,lost
598,S9_hard,8.75,21,6,1,0.4719718821892771,kitchen,18.53924000601999,0,0,74,35,32,1,6,0,4,0,0.75,0.6,detour
599,S9_hard,8.75,8,6,2,4.861111111111111,kitchen,1.8,0,0,76,35,33,2,6,0,1,0,0.75,0.6,direct
600,S9_hard,7.5,17,1,0,1.2020179477772048,kitchen,6.239507499758341,1,0,65,30,33,0,1,1,1,0,0.75,0.6,direct
601,S9_hard,6.75,9,4,1,3.75,kitchen,1.8,1,0,61,27,27,1,4,2,2,0,0.75,0.6,cautious
602,S9_hard,13.75,14,5,1,1.491489814684478,kitchen,9.218970095956564,0,0,98,55,37,1,5,0,0,0,0.75,0.6,direct
603,S9_hard,8.0,16,6,0,0.9003007715553079,kitchen,8.885919298035988,0,0,83,32,45,0,6,0,3,0,0.75,0.6,detour
604,S9_hard,5.25,10,3,1,0.5688567352460251,kitchen,9.229037250880795,1,0,44,21,18,1,3,1,1,0,0.75,0.6,cautious
605,S9_hard,8.5,10,5,1,0.43335400614885283,kitchen,19.614448878731107,1,1,66,34,25,1,5,1,2,0,0.75,0.6,detour
606,S9_hard,3.5,16,5,3,0.23842500465510544,kitchen,14.679668372295673,0,0,44,14,22,3,5,0,5,0,0.75,0.6,detour
607,S9_hard,8.25,10,6,1,4.583333333333333,kitchen,1.8,0,0,56,33,16,1,6,0,0,0,0.75,0.6,cautious
608,S9_hard,7.75,16,4,2,0.44474265615889763,kitchen,17.425807695025952,0,0,54,31,17,2,4,0,5,0,0.75,0.6,direct
609,S9_hard,4.5,14,6,0,0.5327351593427523,kitchen,8.446973925189685,0,0,50,18,26,0,6,0,4,0,0.75,0.6,lost
610,S9_hard,7.75,16,6,1,0.8077134762977755,kitchen,9.59498662263603,0,0,77,31,39,1,6,0,1,0,0.75,0.6,direct
611,S9_hard,6.5,17,5,1,0.602373664334511,kitchen,10.790644387119837,0,0,49,26,17,1,5,0,5,1,0.75,0.6,detour
612,S9_hard,7.0,7,6,1,2.708808885870008,kitchen,2.5841616352169337,0,0,54,28,19,1,6,0,2,0,0.75,0.6,direct
613,S9_hard,7.75,8,2,2,2.427367492046583,kitchen,3.1927592444874318,1,0,60,31,23,2,2,2,2,1,0.75,0.6,cautious
614,S9_hard,2.5,26,6,1,0.22196455913868612,kitchen,11.263059335693182,0,0,45,10,28,1,6,0,2,0,0.75,0.6,detour
615,S9_hard,5.0,21,2,1,0.4635781021958327,kitchen,10.78566907348832,0,0,54,20,31,1,2,0,3,0,0.75,0.6,detour
616,S9_hard,4.5,7,5,1,2.5,kitchen,1.8,0,0,58,18,34,1,5,0,0,0,0.75,0.6,detour
617,S9_hard,10.5,15,4,1,0.8458762910619749,kitchen,12.413162670415472,0,0,69,42,22,1,4,0,3,0,0.75,0.6,detour
618,S9_hard,3.5,10,2,3,0.4848845059447529,kitchen,7.218213733558204,1,1,42,14,21,3,2,2,1,0,0.75,0.6,lost
619,S9_hard,5.5,14,5,0,3.0555555555555554,kitchen,1.8,0,0,50,22,23,0,5,0,0,0,0.75,0.6,cautious
620,S9_hard,4.25,8,6,3,2.361111111111111,kitchen,1.8,0,0,47,17,21,3,6,0,4,0,0.75,0.6,detour
621,S9_hard,5.5,8,2,1,3.0555555555555554,kitchen,1.8,1,0,47,22,18,1,2,4,1,0,0.75,0.6,cautious
622,S9_hard,5.0,11,6,0,0.27162220295578,kitchen,18.407920801724735,0,0,76,20,50,0,6,0,5,0,0.75,0.6,direct
623,S9_hard,7.75,7,5,1,0.5570422200023964,kitchen,13.912769484450672,0,0,71,31,34,1,5,0,5,0,0.75,0.6,detour
624,S9_hard,8.5,15,5,0,0.7610693725089316,kitchen,11.168495681253088,0,0,55,34,16,0,5,0,3,0,0.75,0.6,detour
625,S9_hard,8.0,10,2,2,1.5546135753845662,kitchen,5.14597333168214,1,1,66,32,29,2,2,1,3,0,0.75,0.6,direct
626,S9_hard,8.25,19,6,1,0.5117830192106725,kitchen,16.120112802343556,0,0,57,33,17,1,6,0,5,0,0.75,0.6,detour
627,S9_hard,8.5,6,4,2,2.4984699700304667,kitchen,3.4020821150379286,0,0,60,34,20,2,4,0,1,0,0.75,0.6,detour
628,S9_hard,7.0,13,4,1,2.6005314755474567,kitchen,2.691757460280837,0,0,51,28,18,1,4,0,0,0,0.75,0.6,detour
629,S9_hard,5.0,5,3,3,2.7777777777777777,kitchen,1.8,1,0,50,20,20,3,3,4,2,0,0.75,0.6,direct
630,S9_hard,8.5,6,3,1,3.464711095622498,kitchen,2.453307004655989,0,0,55,34,17,1,3,0,1,0,0.75,0.6,direct
631,S9_hard,9.5,8,3,3,2.949826454129187,kitchen,3.220528443868905,1,1,70,38,25,3,3,1,2,0,0.75,0.6,cautious
632,S9_hard,10.25,8,2,2,1.61168555662475,kitchen,6.3598013631554275,1,1,87,41,41,2,2,1,1,0,0.75,0.6,direct
633,S9_hard,5.25,24,1,3,0.46728877044068073,kitchen,11.235022821218113,0,0,47,21,22,3,1,0,2,0,0.75,0.6,direct
634,S9_hard,9.25,9,6,1,4.503469789346118,kitchen,2.0539718112204888,0,0,74,37,30,1,6,0,0,0,0.75,0.6,direct
635,S9_hard,5.25,6,3,0,2.9166666666666665,kitchen,1.8,1,0,48,21,21,0,3,3,0,0,0.75,0.6,cautious
636,S9_hard,12.25,25,6,1,2.591520397895342,kitchen,4.7269548832988635,0,0,85,49,29,1,6,0,0,1,0.75,0.6,lost
637,S9_hard,3.75,16,6,0,0.44296429442916174,kitchen,8.465693617208,0,0,55,15,34,0,6,0,1,0,0.75,0.6,cautious
638,S9_hard,8.75,7,6,2,4.861111111111111,kitchen,1.8,0,0,55,35,12,2,6,0,2,0,0.75,0.6,detour
639,S9_hard,11.0,15,1,2,1.2641367097944018,kitchen,8.70159051214408,1,1,76,44,27,2,1,2,2,0,0.75,0.6,direct
640,S9_hard,9.75,18,3,1,0.6003857860687901,kitchen,16.239558341047864,0,0,61,39,18,1,3,0,5,0,0.75,0.6,direct
641,S9_hard,4.5,12,3,2,2.5,kitchen,1.8,0,0,47,18,24,2,3,0,1,0,0.75,0.6,direct
642,S9_hard,10.5,5,4,2,1.209454758819487,kitchen,8.681597987384611,0,0,71,42,23,2,4,0,2,0,0.75,0.6,lost
643,S9_hard,10.0,9,6,1,2.685369718833782,kitchen,3.7238820151524084,0,0,79,40,32,1,6,0,1,1,0.75,0.6,direct
644,S9_hard,9.75,8,3,1,1.515811396012501,kitchen,6.432198640047426,0,0,80,39,37,1,3,0,1,0,0.75,0.6,lost
645,S9_hard,7.75,6,1,0,4.305555555555555,kitchen,1.8,1,0,54,31,20,0,1,2,1,0,0.75,0.6,detour
646,S9_hard,10.25,7,1,1,5.694444444444445,kitchen,1.8,1,1,57,41,13,1,1,1,1,1,0.75,0.6,cautious
647,S9_hard,7.5,15,6,2,1.3451326538860302,kitchen,5.575658265623709,0,0,66,30,28,2,6,0,1,0,0.75,0.6,direct
648,S9_hard,9.5,10,4,2,5.277777777777778,kitchen,1.8,0,0,55,38,11,2,4,0,0,0,0.75,0.6,direct
649,S9_hard,10.5,11,6,2,2.2362413891224313,kitchen,4.695378616581512,0,0,72,42,22,2,6,0,1,0,0.75,0.6,detour
650,S9_hard,8.0,6,4,0,0.8638109869159637,kitchen,9.261285305668709,0,0,82,32,46,0,4,0,2,0,0.75,0.6,direct
651,S9_hard,12.0,15,5,2,0.7793684663763202,kitchen,15.39708176261492,0,0,88,48,33,2,5,0,4,0,0.75,0.6,detour
652,S9_hard,9.5,12,6,2,4.260931743782403,kitchen,2.2295593009351773,0,0,63,38,17,2,6,0,0,0,0.75,0.6,cautious
653,S9_hard,6.0,7,2,3,3.333333333333333,kitchen,1.8,1,0,55,24,25,3,2,1,4,0,0.75,0.6,detour
654,S9_hard,10.0,12,5,1,1.5262841793168815,kitchen,6.551859827621155,0,0,64,40,18,1,5,0,3,0,0.75,0.6,cautious
655,S9_hard,9.75,20,6,1,1.0838298892388418,kitchen,8.99587665629639,0,0,82,39,36,1,6,0,1,0,0.75,0.6,direct
656,S9_hard,7.25,12,6,3,1.2310460219426482,kitchen,5.889300538544579,0,0,65,29,27,3,6,0,1,0,0.75,0.6,cautious
657,S9_hard,5.5,13,4,2,1.1576530693264673,kitchen,4.750991593016678,1,0,47,22,18,2,4,1,2,0,0.75,0.6,direct
658,S9_hard,8.5,7,2,0,4.722222222222222,kitchen,1.8,1,0,57,34,20,0,2,1,0,0,0.75,0.6,detour
659,S9_hard,4.75,5,5,1,2.638888888888889,kitchen,1.8,0,0,46,19,21,1,5,0,2,0,0.75,0.6,cautious
660,S9_hard,8.0,7,5,0,3.0722789419247922,kitchen,2.6039302261362947,0,0,69,32,32,0,5,0,1,0,0.75,0.6,cautious
661,S9_hard,8.0,5,2,2,1.5591745408653979,kitchen,5.130920105685995,1,1,58,32,20,2,2,2,3,0,0.75,0.6,detour
662,S9_hard,11.75,8,4,1,6.527777777777778,kitchen,1.8,0,0,69,47,17,1,4,0,4,0,0.75,0.6,detour
663,S9_hard,9.25,12,4,0,0.5956285547377468,kitchen,15.529812878216934,0,0,66,37,25,0,4,0,6,0,0.75,0.6,detour
664,S9_hard,15.5,11,4,2,2.8664781613436396,kitchen,5.407332317764631,0,0,99,62,31,2,4,0,2,0,0.75,0.6,detour
665,S9_hard,12.25,3,6,3,4.855082942890903,kitchen,2.523128882470931,0,0,80,49,22,3,6,0,2,0,0.75,0.6,detour
666,S9_hard,7.75,10,2,2,0.7829814864451164,kitchen,9.898062896974054,1,1,61,31,24,2,2,2,3,0,0.75,0.6,cautious
667,S9_hard,7.0,12,2,3,3.888888888888889,kitchen,1.8,1,0,63,28,27,3,2,3,0,0,0.75,0.6,direct
668,S9_hard,12.0,16,5,0,1.1866529487025355,kitchen,10.112476451620147,0,0,63,48,10,0,5,0,3,0,0.75,0.6,cautious
669,S9_hard,8.5,9,5,3,0.49953176217279477,kitchen,17.01593500887284,0,0,73,34,31,3,5,0,6,0,0.75,0.6,detour
670,S9_hard,8.0,12,6,0,2.452923539020515,kitchen,3.26141433792694,0,0,65,32,27,0,6,0,3,0,0.75,0.6,direct
671,S9_hard,9.75,10,6,1,2.1949177284930856,kitchen,4.442079934674287,0,0,64,39,18,1,6,0,4,0,0.75,0.6,direct
672,S9_hard,9.5,9,4,2,1.2142422376152524,kitchen,7.823809537920383,0,0,61,38,17,2,4,0,1,0,0.75,0.6,direct
673,S9_hard,11.0,10,5,2,2.3788143896127525,kitchen,4.6241522869679175,0,0,87,44,36,2,5,0,0,0,0.75,0.6,direct
674,S9_hard,5.25,11,4,1,1.1120927377331828,kitchen,4.720829317437372,0,0,59,21,33,1,4,0,0,0,0.75,0.6,direct
675,S9_hard,8.0,17,3,1,3.4514021811331754,kitchen,2.317898517805715,0,0,65,32,29,1,3,0,1,1,0.75,0.6,direct
676,S9_hard,7.75,10,2,1,1.4424801017927589,kitchen,5.372691096652259,1,0,48,31,13,1,2,1,2,0,0.75,0.6,direct
677,S9_hard,4.75,22,5,3,0.9427531075923055,kitchen,5.038434730945636,0,0,38,19,11,3,5,0,0,0,0.75,0.6,direct
678,S9_hard,10.75,11,6,3,1.9654694811290088,kitchen,5.469431147730141,0,0,83,43,31,3,6,0,2,0,0.75,0.6,lost
679,S9_hard,4.5,12,5,1,0.14691255951462337,kitchen,30.63046491645991,0,0,39,18,15,1,5,0,5,0,0.75,0.6,cautious
680,S9_hard,4.5,12,3,1,0.3298995369385171,kitchen,13.640516266740498,0,0,54,18,32,1,3,0,3,0,0.75,0.6,direct
681,S9_hard,7.25,8,3,0,0.28740871525599304,kitchen,25.22540067562834,0,0,74,29,42,0,3,0,2,0,0.75,0.6,direct
682,S9_hard,7.5,11,6,0,4.166666666666667,kitchen,1.8,0,0,66,30,30,0,6,0,1,0,0.75,0.6,detour
683,S9_hard,8.25,7,1,1,4.583333333333333,kitchen,1.8,1,0,51,33,13,1,1,3,2,0,0.75,0.6,cautious
684,S9_hard,8.25,13,4,0,1.0274078812417202,kitchen,8.029916988790362,0,0,69,33,32,0,4,0,2,0,0.75,0.6,detour
685,S9_hard,7.0,11,3,2,0.7645641298176991,kitchen,9.155543305005773,0,0,41,28,8,2,3,0,3,0,0.75,0.6,detour
686,S9_hard,11.25,9,2,3,4.896163305817785,kitchen,2.297717477403659,1,1,74,45,23,3,2,1,2,0,0.75,0.6,direct
687,S9_hard,6.5,15,4,1,0.5868670190657084,kitchen,11.075762973267764,1,0,54,26,20,1,4,3,3,0,0.75,0.6,direct
688,S9_hard,10.25,6,4,0,1.1872673289051956,kitchen,8.63327049473495,0,0,66,41,21,0,4,0,0,0,0.75,0.6,direct
689,S9_hard,6.0,14,5,3,0.6206405958874665,kitchen,9.667430779999945,0,0,57,24,25,3,5,0,1,0,0.75,0.6,cautious
690,S9_hard,7.75,8,4,2,2.812218779021845,kitchen,2.755831110229493,0,0,70,31,33,2,4,0,0,0,0.75,0.6,direct
691,S9_hard,11.5,11,4,1,1.975990770828242,kitchen,5.819865239137601,0,0,68,46,17,1,4,0,2,0,0.75,0.6,detour
692,S9_hard,11.25,17,6,0,2.0935399329402764,kitchen,5.373673471897866,0,0,69,45,18,0,6,0,1,0,0.75,0.6,direct
693,S9_hard,10.25,15,3,2,3.584180678358906,kitchen,2.8597888666408364,0,0,67,41,21,2,3,0,2,0,0.75,0.6,cautious
694,S9_hard,12.75,10,2,2,4.201494061225683,kitchen,3.0346347785341155,1,1,94,51,38,2,2,1,2,0,0.75,0.6,lost
695,S9_hard,7.5,8,5,1,4.166666666666667,kitchen,1.8,0,0,60,30,24,1,5,0,0,0,0.75,0.6,detour
696,S9_hard,5.25,4,3,2,1.2639546749965878,kitchen,4.1536299551359885,1,0,41,21,13,2,3,2,3,0,0.75,0.6,cautious
697,S9_hard,9.5,11,6,0,5.277777777777778,kitchen,1.8,0,0,72,38,28,0,6,0,0,0,0.75,0.6,detour
698,S9_hard,6.75,14,2,1,1.7613169456728377,kitchen,3.832359653714365,0,0,57,27,27,1,2,0,0,0,0.75,0.6,direct
699,S9_hard,7.75,10,5,1,2.7319695028833184,kitchen,2.8367813007504865,0,0,71,31,34,1,5,0,0,1,0.75,0.6,direct
700,S9_hard,5.75,16,6,1,0.8873633164394903,kitchen,6.479871202104279,0,0,37,23,7,1,6,0,4,0,0.75,0.6,lost
701,S9_hard,4.0,11,5,1,0.24974145162948108,kitchen,16.016564226328114,0,0,58,16,36,1,5,0,5,0,0.75,0.6,cautious
702,S9_hard,12.5,10,3,2,1.7070789144688667,kitchen,7.322450001609443,0,0,77,50,22,2,3,0,1,0,0.75,0.6,direct
703,S9_hard,11.0,16,3,1,2.470597977242058,kitchen,4.452363395957832,1,1,68,44,19,1,3,1,1,0,0.75,0.6,lost
704,S9_hard,11.0,16,6,1,0.6935113589167446,kitchen,15.86131194329946,0,0,76,44,25,1,6,0,6,1,0.75,0.6,detour
705,S9_hard,6.25,15,2,0,3.4722222222222223,kitchen,1.8,1,1,44,25,16,0,2,1,0,0,0.75,0.6,direct
706,S9_hard,10.0,10,3,2,5.555555555555555,kitchen,1.8,1,1,71,40,25,2,3,1,1,0,0.75,0.6,direct
707,S9_hard,5.0,13,4,1,0.6143855936268938,kitchen,8.138211657085854,0,0,54,20,29,1,4,0,2,0,0.75,0.6,direct
708,S9_hard,6.0,11,5,0,1.7113050113758714,kitchen,3.506096201504174,0,0,53,24,24,0,5,0,4,0,0.75,0.6,detour
709,S9_hard,6.0,3,3,1,0.3339878929828236,kitchen,17.964723051528605,1,0,51,24,19,1,3,4,5,0,0.75,0.6,lost
710,S9_hard,8.0,15,1,3,0.8787698381214595,kitchen,9.103635164699721,1,1,66,32,29,3,1,1,2,0,0.75,0.6,lost
711,S9_hard,10.0,15,5,1,1.6361791741810716,kitchen,6.111800075321901,0,0,72,40,26,1,5,0,1,0,0.75,0.6,detour
712,S9_hard,7.0,10,2,2,0.7933745196056264,kitchen,8.823071357874698,1,0,54,28,21,2,2,1,3,0,0.75,0.6,cautious
713,S9_hard,7.75,10,2,2,0.8900711161691633,kitchen,8.707169415131393,1,1,80,31,44,2,2,1,2,0,0.75,0.6,direct
714,S9_hard,7.5,11,3,1,1.8362923300149236,kitchen,4.084317010646691,0,0,54,30,20,1,3,0,2,0,0.75,0.6,cautious
715,S9_hard,7.25,9,2,1,0.7187719534333875,kitchen,10.086648436084111,1,1,64,29,30,1,2,2,4,0,0.75,0.6,cautious
716,S9_hard,5.0,10,5,2,0.5041897970493141,kitchen,9.916900399932047,0,0,56,20,29,2,5,0,2,0,0.75,0.6,direct
717,S9_hard,2.75,18,3,1,0.7638154588880156,kitchen,3.6003460888360763,0,0,39,11,24,1,3,0,1,0,0.75,0.6,cautious
718,S9_hard,10.25,11,5,2,2.0405403248172815,kitchen,5.023179338990925,0,0,74,41,26,2,5,0,0,0,0.75,0.6,lost
719,S9_hard,5.25,12,5,1,0.7508523450971054,kitchen,6.992053809622228,0,0,42,21,15,1,5,0,3,0,0.75,0.6,lost
720,S9_hard,10.25,20,4,1,0.9351011576659127,kitchen,10.961380932930101,0,0,68,41,22,1,4,0,2,0,0.75,0.6,direct
721,S9_hard,11.25,16,5,2,1.661362612185642,kitchen,6.7715500020792065,0,0,89,45,37,2,5,0,1,0,0.75,0.6,direct
722,S9_hard,5.25,5,1,1,0.8510889763101295,kitchen,6.168567736314969,1,0,45,21,21,1,1,1,4,0,0.75,0.6,direct
723,S9_hard,5.5,21,6,1,0.5332959816581186,kitchen,10.313222280241929,0,0,52,22,23,1,6,0,3,0,0.75,0.6,lost
724,S9_hard,6.5,7,3,3,3.611111111111111,kitchen,1.8,1,0,58,26,22,3,3,4,1,0,0.75,0.6,direct
725,S9_hard,6.0,13,3,3,0.34828033012616916,kitchen,17.227501759362696,1,0,51,24,20,3,3,1,6,0,0.75,0.6,lost
726,S9_hard,8.5,12,5,0,0.7379120265822123,kitchen,11.518988299146521,0,0,70,34,31,0,5,0,3,0,0.75,0.6,cautious
727,S9_hard,3.5,13,3,3,0.15158296132128768,kitchen,23.08966634173068,0,0,61,14,41,3,3,0,7,0,0.75,0.6,detour
728,S9_hard,10.25,15,1,1,2.3581704689241048,kitchen,4.346589924296896,1,1,68,41,24,1,1,1,1,0,0.75,0.6,direct
729,S9_hard,8.5,5,5,0,2.1328778057235285,kitchen,3.985225959588705,0,0,64,34,25,0,5,0,1,0,0.75,0.6,detour
730,S9_hard,6.25,14,4,1,0.46143170779947607,kitchen,13.54479957566344,0,0,52,25,22,1,4,0,2,0,0.75,0.6,detour
731,S9_hard,7.25,5,2,0,1.6786414647713812,kitchen,4.318968732842184,1,0,65,29,32,0,2,2,2,0,0.75,0.6,lost
732,S9_hard,7.75,9,6,0,0.893137991691402,kitchen,8.67727055852058,0,0,57,31,20,0,6,0,3,0,0.75,0.6,detour
733,S9_hard,10.5,9,6,1,1.6985768936297252,kitchen,6.18164537583125,0,0,72,42,23,1,6,0,3,0,0.75,0.6,direct
734,S9_hard,7.25,14,1,1,1.5900465122256375,kitchen,4.559615045381251,1,1,55,29,23,1,1,1,2,0,0.75,0.6,detour
735,S9_hard,7.5,14,5,2,1.24755760529016,kitchen,6.011746446173627,0,0,54,30,17,2,5,0,0,0,0.75,0.6,direct
736,S9_hard,9.75,8,6,0,5.416666666666667,kitchen,1.8,0,0,86,39,41,0,6,0,0,0,0.75,0.6,cautious
737,S9_hard,12.0,7,1,1,5.567074627524651,kitchen,2.15553065171244,1,1,90,48,38,1,1,2,0,0,0.75,0.6,cautious
738,S9_hard,6.25,22,5,1,0.9932382147045153,kitchen,6.292548864382299,0,0,52,25,21,1,5,0,1,0,0.75,0.6,direct
739,S9_hard,10.25,14,5,3,0.43954158348140715,kitchen,23.31975036085199,0,0,76,41,27,3,5,0,2,0,0.75,0.6,lost
740,S9_hard,9.25,24,5,0,0.6015931839130747,kitchen,15.375839100824235,0,0,68,37,26,0,5,0,3,0,0.75,0.6,detour
741,S10_fixeddoors,3.5,9,4,2,0.98574540756362,kitchen,3.5506125345799395,0,0,31,14,11,2,4,0,2,1,0.18,0.08,detour
742,S10_fixeddoors,5.0,4,5,1,1.412159726410044,kitchen,3.540675963554683,1,0,40,20,11,1,5,3,1,0,0.18,0.08,detour
743,S10_fixeddoors,2.75,5,1,1,1.3703403217993098,kitchen,2.0068007605505938,1,1,24,11,10,1,1,1,0,0,0.18,0.08,direct
744,S10_fixeddoors,3.75,6,1,1,1.472250104928939,kitchen,2.5471215708835024,1,1,36,15,18,1,1,1,1,0,0.18,0.08,direct
745,S10_fixeddoors,4.5,4,3,1,1.5881479055405656,kitchen,2.833489238817661,1,1,36,18,13,1,3,1,1,0,0.18,0.08,cautious
746,S10_fixeddoors,3.25,5,1,1,1.773257814630343,kitchen,1.832784817405416,1,1,30,13,13,1,1,2,0,0,0.18,0.08,direct
747,S10_fixeddoors,3.75,9,4,2,1.5270999168346324,kitchen,2.455634997199782,1,0,30,15,8,2,4,1,0,1,0.18,0.08,lost
748,S10_fixeddoors,5.0,6,1,1,1.4733221174753697,kitchen,3.3936909930924104,1,1,41,20,18,1,1,1,0,0,0.18,0.08,direct
749,S10_fixeddoors,4.75,6,6,1,1.2194827977610594,kitchen,3.895093894494357,0,0,45,19,19,1,6,0,0,0,0.18,0.08,cautious
750,S10_fixeddoors,4.5,4,2,1,2.1891541020365843,kitchen,2.055588501427844,0,0,31,18,10,1,2,0,0,0,0.18,0.08,detour
751,S10_fixeddoors,6.25,7,3,2,1.527031206226935,kitchen,4.092909152421851,1,0,53,25,21,2,3,2,0,0,0.18,0.08,detour
752,S10_fixeddoors,3.75,2,3,1,1.4897018298009823,kitchen,2.517282267486362,1,1,31,15,10,1,3,2,1,0,0.18,0.08,direct
753,S10_fixeddoors,5.0,9,3,1,1.7055485682053668,kitchen,2.931608101469172,1,1,32,20,7,1,3,1,2,0,0.18,0.08,detour
754,S10_fixeddoors,2.25,5,2,1,1.8163425466160052,kitchen,1.2387531218667611,1,1,15,9,2,1,2,1,0,0,0.18,0.08,cautious
755,S10_fixeddoors,3.5,7,4,1,1.335338640229324,kitchen,2.621057980767282,1,1,27,14,6,1,4,2,0,1,0.18,0.08,direct
756,S10_fixeddoors,5.0,6,1,1,1.6910677941368086,kitchen,2.956711739964398,1,1,39,20,16,1,1,1,1,0,0.18,0.08,cautious
757,S10_fixeddoors,5.0,7,5,1,1.3808692911199838,kitchen,3.620907519744061,1,0,48,20,19,1,5,3,0,0,0.18,0.08,detour
758,S10_fixeddoors,5.5,7,2,1,1.6327091582550737,kitchen,3.368634255642945,1,1,39,22,13,1,2,1,0,1,0.18,0.08,direct
759,S10_fixeddoors,8.0,6,3,1,1.7574192720611246,kitchen,4.552129436146159,1,1,66,32,29,1,3,1,0,0,0.18,0.08,cautious
760,S10_fixeddoors,3.75,2,1,0,1.4213422621355012,kitchen,2.63835115573486,1,0,31,15,13,0,1,2,1,0,0.18,0.08,detour
761,S10_fixeddoors,3.25,5,1,1,1.4786140992816652,kitchen,2.198004199729262,1,0,25,13,8,1,1,2,2,0,0.18,0.08,lost
762,S10_fixeddoors,6.25,8,2,0,1.5179259107007146,kitchen,4.117460513678718,1,1,48,25,20,0,2,1,1,1,0.18,0.08,detour
763,S10_fixeddoors,3.75,5,1,1,1.8966579053241337,kitchen,1.977162033002011,1,1,28,15,10,1,1,1,0,0,0.18,0.08,detour
764,S10_fixeddoors,4.75,8,6,2,1.354581555203078,kitchen,3.506617952794937,0,0,44,19,17,2,6,0,0,0,0.18,0.08,detour
765,S10_fixeddoors,4.25,5,2,1,1.803450947838161,kitchen,2.356593066805934,1,1,35,17,14,1,2,1,1,0,0.18,0.08,direct
766,S10_fixeddoors,4.5,6,2,1,1.5094063144297047,kitchen,2.981304607633249,1,0,40,18,16,1,2,3,0,0,0.18,0.08,direct
767,S10_fixeddoors,4.0,6,1,1,0.2561619782021807,kitchen,15.615119886538835,1,0,40,16,21,1,1,1,2,1,0.18,0.08,cautious
768,S10_fixeddoors,5.5,3,6,1,1.44305867766826,kitchen,3.8113488280927528,0,0,42,22,13,1,6,0,1,0,0.18,0.08,cautious
769,S10_fixeddoors,6.0,5,1,1,1.515777714679352,kitchen,3.9583640410422856,1,1,53,24,24,1,1,3,0,0,0.18,0.08,cautious
770,S10_fixeddoors,6.25,9,5,1,1.2458766199467752,kitchen,5.01654810752208,0,0,59,25,28,1,5,0,1,0,0.18,0.08,direct
